I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,4,1394632316,"see here

Www.tinyurl.com/beauty12w

checkout first green link above",0,1,False,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,10,1394633075,"Yep, don't worry, everyone starts off somewhere.

Don't take any viagra, cialis, etc. etc., even when you're older. I consider it as cheating.

To last longer, just keep practicing by masturbating. When you are jacking off and you get that feeling like the cu'm is coming up, just stop for 30 seconds, and start again. Keep repeating this, do it at least 4-5 times every time you're jacking off. You will see some results and improvements. You could also squeeze the tip of your penis (like 1 inch before the tip) in the 30 seconds, but not real hard, but I wouldn't advise you to do it, even though people say that works too. 

Have fun. 
Use condoms please.",0,0,True,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,27,1394633388,"I last longer by being Nude 24&#x2F;7 , I&#x27;m a Naturist",0,0,False,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,30,1394633569,"I 'm not here to critisize anyone,but the method told by my muslim br Yousif is totally wrong and harmful.Never ever try to stop the ejaculation as it could cause serious consequences. The average time for ejaculation is 4-8 mins,if u want to last longer,this will create probs when u r married as then u would not have enough stamina to last that long.
So enjoy masturbation a bit,and keep the time of ejaculation same.For ur betterment.",0,0,False,Exploration
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,20,1394638297,Think about other things while She is doing it,0,0,False,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,6,1394661861,"Almost every man is born with premature ejaculation, so having it is perfectly normal to start with. Controlling ejaculation is something you have to learn just as you had to learn to control your bladder as a child. We have been taught to control our bladders but no one teaches us how to control ejaculation.

The American Academy of Family Physicians confirms that: Behavioral methods are helpful for more than 95 percent of men who have premature ejaculation. So, if you have tried exercises and they have not helped it is because they have not been explained properly to you. Many of the treatment programs offered online have not been written by professionals.

Do not waste time or money on sprays, vitamins, herbs, dietary supplements or drugs. This is a learning problem and these things will not help you learn to control ejaculation any more than they can help you to learn to speak another language.

There are a lot of high-priced programs advertised online but all you need is the information explained by a doctor and sex therapist that has been used successfully around the world for more than 32 years.

It is called ""Lasting Longer: The Treatment Program for Premature Ejaculation"" by Dr. Sy Silverberg M.D.

Visit the website for free tips on dealing with premature ejaculation.",0,0,False,http://sextherapy-prematureejaculation.com
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,6,1394976472,"When you are jacking off and you get that feeling like the cu'm is coming up, just stop for 30 seconds, and start again. Keep repeating this, do it at least 4-5 times every time you're jacking off. You will see some results and improvements",0,0,False,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,22,1395733776,"used   Prolargent5X5 Extreme   as an alternate after cialis. cialis at first provided repeated strong erections in a 24 hour period after years of severe ed. however after 3 to 4 uses the erections were too weak and too short lived to sustain intercourse, so ı switched to   Prolargent5X5 Extreme  . Prolargent5X5 Extreme   is 7 th wonder of the world. ıt's magic! 45 minutes enough to turn back to 20 years old. When do you use the age of 18. 
https://www.youtube.com/watch?v=COR9V3Ukcuw",0,0,False,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,13,1397481665,"now that ı've been taking Prolargent5X5 Extreme my erections come on faster, last longer and are much harder. ıt does what is claims and ı know why, it not only has more ingredients than other natural supplements, it has larger doses of them too. you can tell this company is legit since they posted their ingredient list, not many people do that. you can research    Prolargent5X5 Extreme
https://www.youtube.com/watch?v=UgoPYiO091k",0,0,False,
I'm YY so I'd like to know how to last longer whenever somebody is giving me head or in bed. The reason I say I'm YY is in case you tell me to get some meds that I can't get yet because of my age. I would like to last longer as in my ejaculation time is 5 mins-7 mins not that I get tired I don't have a cardiovascular problem. The ideal time i'd like to last would be 30 minutes. Do you have any NATURAL methods to this problem?,How do you last longer?,20140312064242AAIANqi,1394631762,26,10,25,1397632794,"now that i've been taking Prolargent5X5 Extreme my erections come on faster, last longer and are much harder. it does what is claims and i know why, it not only has more ingredients than other natural supplements, it has larger doses of them too. you can tell this company is legit since they posted their ingredient list, not many people do that. you can research    Prolargent5X5 Extreme
http://www.youtube.com/watch?v=ANgWwHhVQCs",1,0,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,22,1395199491,Try taking a melatonin supplement.,0,1,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,8,1395199496,"First, try vitamin supplements. It may seem unrelated, but it helps. At night be sure to turn off all electronics that receive radio waves! That can interfere with your sleep without you knowing it. Make sure your diet and exercise are at a standard level, if all else fails consult a physician. There are a number of disorders with sleep deprivation as a symptom, but it&#x27;s most likely not that",1,1,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,21,1395199555,Get a really tough workout that will leave you jaded. You will sleep more soundly and longer.,0,1,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,23,1395199908,Nice shower before bed helps. We make sure no disturbance from any noise. Good nutrition and vitamins everyday helps too. Be organize in your bedroom. Dont make your bedroom like an office. Your cell phones should be few meters away from your head . Some people sleep with their cellphone next to their face. who knows maybe the cellular radiation has effect on your sleep rhythm.  Dont watch tv too late. Make sure room is dark enough so no disruption in the morning.,1,1,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,14,1395256980,Just don't watch tv before you sleep.,0,0,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,4,1395278196,"Most sleeping problems are probably caused by stress, depression, anxiety and worry. 

Sleeping pills can give you bad side effects such as headaches and drowsiness during the day so you are better off without them. 

To sleep better just relax and switch off, if you can. 

If you are having trouble switching off at bedtime some light exercise (for example, push ups or sit ups) at bedtime often helps you to relax, unwind and switch off and that often improves your sleep. Strenuous exercise at bedtime is likely to ruin your sleep. 

Common OTC sleep aids include Chamomile tea, 5-HTP, Melatonin and Valerian Root. 

Sleep enhancing foods include warm milk, turkey, cherries, oatmeal, bananas, wine and others that you can see in a web search for ""sleep enhancing foods"". 

You can see further tips in a web search for ""how to fall asleep and stay asleep"".",1,0,True,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,12,1395391643,Uh... Try taking a melatonin supplement.,0,0,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,25,1395477149,"um, umm Try taking a melatonin supplement.",0,0,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,24,1395573558,"Well, Try taking a melatonin supplement.",0,0,False,
"Ok, so it may seem like a silly question, but how do I sleep longer?

No matter how tired I am at night, it's impossible for me to sleep more than 5 or 6 hours... Not cause of time or something waking me, I'm just incapable of sleeping more than that.
This means I start getting tired around 5 in the afternoon, making it really hard to stay awake.

I can't take a nap, cause I'll oversleep and it'll mess up my routine.

Thanks in advance.",How can I sleep longer?,20140318202042AAWrWee,1395199242,2,10,18,1402431656,"When it comes to sleep, if I don't get enough, my day gets all out of wack. Some nights I fall asleep just fine but most nights, I'm restless and can't sleep. I'm a big health nut and try to stay natural as much as possible.

Started looking into some natural ways of bringing about good sleep, got a house plant for my bedroom, tried meditation before bed. Stopped drinking coffee, started drinking chamomile tea in the evening. Also tried this valerian root tea. 

In aggregate, all those things really just moved the needle slightly. Sleep was still hard to get. So I started looking online for natural supplements and found this instant sleep supplement on amazon. With all those things I did before, this was the only thing that actually made sleep happen.",0,0,False,
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,29,1397137983,"Your account is refreshing to read.  I certainly would not call you weird, but unfortunately your lifestyle may be becoming a minority way of life for teens.  How sad should that be true.  If more emerging adults were like you, the world would be a much better place.",0,0,False,
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,8,1397138322,No you are definitely not weird! Your awesome!,0,0,False,
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,20,1397138471,"Your not weird. Your different. That's a good thing. Your not like all the teenage crack heads and whores that our society consists of. Your a good girl. That's not a bad thing at all. A little nerdy but eh! Everyone has their ""weird"" trait.",0,0,False,Me :-) :-) :-) :D :D :D
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,18,1397138494,You sound just like me:!,0,0,False,
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,14,1397139065,"You&#x27;re not weird at all; actually you are a lot like my sister and I. Instead of going to parties, drinking and doing you know what like a lot of teenagers, we are just sitting at home spending time with family, reading, drawing ect. Most parties we go to or have at our house almost always end with a game of hide and seek and tag. The thought of sex makes me cringe too and my sister absolutely hates talking about stuff like that; she usually just puts her hand up and walks away. Anyways, I&#x27;ll get to the point now; you are NOT weird and you are NOT boring and honestly, you seem like a pretty cool person to be friends with.",0,0,False,YY 1&#x2F;2 and my sister is 8 months younger than me
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,19,1397139455,The profile you describe is the projection of what a successful adult looks like!,0,0,False,
"I'm sixteen years old.
I've never smoked or tasted alcohol.
I've only ever been in one relationship (if you could even call it that) and the furthest we went was holding hands.
I read as a hobby.
I actually enjoy learning about new things in school.
I've been to most of the pop culture conventions that are held in my area such as comicon, armageddon, supanova, manifest and more, on several occasions and enjoyed myself so much.
The kind of parties I go to usually end with everybody playing hide and seek.
I've never been to a generic/stereotypical teenage party.
One of my favourite musicians is a made up anime character.
I don't watch a lot of TV.
I don't feel the need to wear exposing clothing as often as possible.
The thought of having sexual intercourse actually makes me cringe.
I like spending time with my parents.
I actually care about my grades.

I might come across as boring to most people...especially people my age, which makes it hard for me to find people I can relate with...which makes me feel pretty worried and insecure about myself. So am I weird for a person my age?",Am I weird for a teenager?,20140410064913AAfTZAy,1397137753,10,10,7,1397140581,You're smart! Congrats! You will go to college and get a good job. By doing this you will be setting up a comfortable life for yourself. You will be VERY happy you're like this by the time you hit 25-27. As for friends your age right now? Why don't you join a book club or any kind of club you're interested in so you can be around other teens with your same interests? I personally admire you! You're a strong person for being yourself and doing what you know is right. Most teens succumb to peer pressure. Trust me...you are on a good path.,0,0,False,
